text,label,logits
teacher:Its 21 awesome;student:Its 21,4,"[-1.8956740758977701, -1.6490350528302546, -2.326293689523873, -1.3583117232071338, 9.284988555029912, -2.83803414811321]"
teacher:Three yes;student:Three,4,"[-1.9696874512663118, -2.455669959847824, -2.550545405760167, -1.2669878889730883, 8.928153850693867, -1.7526807155133668]"
teacher:Yes so number of houses would be seven;student:Seven,4,"[-2.4116660388711146, -1.747169591833776, -1.5740739638290637, -2.050186589520262, 8.389897760007422, -2.669365558476891]"
teacher:12 13 14 15 16 17 18 19 20 21 so our total number of people would be 21,4,"[-1.9631594366073726, -2.8125477487522503, -1.498750849747587, -1.7399089769001848, 8.17903694409141, -1.6169495097170343]"
teacher:Six yes;student:Six,4,"[-1.2033122416391007, -2.5449707437912643, -1.303112287124211, -2.789499272898195, 8.944993930135727, -2.6552253522015437]"
teacher:It wouldnt be accurate data so we cant simply move them this way;student:There is no accurate data,4,"[-2.2631466268818103, -1.811460719032804, -2.554252860590104, -2.097729314642562, 8.616930497088502, -1.7881054590839465]"
teacher:Yes that looks pretty good because yellow is three red is two and green is five;student:Yes,4,"[-2.269772558060258, -1.8850209693974862, -1.8821302959128599, -1.3585591059205293, 8.759532386412035, -1.8913779758299436]"
teacher:Green which is five;student:Five,4,"[-1.4991519960420858, -2.8166680399975865, -2.418823458872308, -2.29766158460686, 8.187689063303226, -1.2600741911739572]"
teacher:If we go one two three four five six one two three it would be in between these two fours,4,"[-2.590068866895274, -1.2380763153939045, -2.1168722621827163, -1.361718900345564, 8.358480236655176, -1.4268977039538022]"
teacher:This is a house Dan and we cant just all of a sudden say Oh you just have to more people in your house,4,"[-1.2163170534534795, -2.9538247910249993, -2.3649710804885453, -2.2698851748732354, 8.444838391622458, -2.1013106985463166]"
teacher:If theyre trying to find the mean using a line plot;student:By giving her line plots in general,4,"[-1.5436645994444984, -2.228829696066784, -2.3781618715280723, -2.232967829311638, 9.130780415030157, -2.219026596794289]"
teacher:Mean median and mode are all types of averages but something you should know is that a lot of times when people say average they mean mean,4,"[-1.5263598418924245, -2.507868787037225, -2.3883137588019077, -1.3169188065943056, 8.959146263516672, -1.0157694728555664]"
teacher:24 6 is 4;student:6 24 is 4,4,"[-1.7048133851635512, -2.980203720681752, -1.5344742592675862, -2.9724915886563026, 9.91677869235036, -1.4804151805430703]"
teacher:Our modes were three and six;student:Three and six,4,"[-1.0404501905589698, -1.1550181812217524, -2.9225463505880285, -1.561242885693399, 8.546836916746305, -1.3525162864729336]"
teacher:We think maybe four;student:Four,4,"[-1.8138854659344468, -2.2584045197363904, -1.1857569879549414, -1.7107863872262394, 8.967053692063732, -1.4336915921467632]"
teacher:Yes because three occurs two times and six occurs two times so we have two modes;student:Six and three,4,"[-2.832709842445543, -2.4935110947012475, -1.964365986066909, -1.0963804625725893, 9.426318766261726, -2.1420405150636403]"
teacher:Yes were going to talk about mean today;student:Mean,4,"[-2.182096036184196, -2.348316775595441, -2.7838967254834532, -2.2177271210264973, 9.805475327844718, -1.4084021978271173]"
teacher:Yes we can find the median;student:Finding the median,4,"[-2.388241134709629, -2.8482311580194652, -1.2126935573158202, -2.964115417574063, 9.393601889770226, -2.1629038594989445]"
teacher:Thats a lot but just note the goal;student:Yes,4,"[-1.987786492168303, -1.8187863291747952, -1.4055431119737671, -1.2269783895318562, 9.085554919717026, -2.5952639100333412]"
teacher:Rotten spoiled food;student:They use food,4,"[-2.994956601998401, -1.8333310951259454, -1.7740210173690674, -2.753603603665594, 9.5204482036032, -2.7811840616426386]"
teacher:Multiplying a whole number by a fraction in some cases;student:Youre multiplying a whole number by a fraction,4,"[-1.105728984509529, -1.5343921963044296, -2.418684466418549, -1.564644026354091, 9.250699098270614, -2.8686003933890474]"
teacher:I didnt rip anything;student:No you did one but then you rip the other one,4,"[-1.4731344122708052, -1.09524320052328, -1.6033423623985452, -2.4304310866870775, 8.023867099992614, -2.087258696931328]"
teacher:I have 12 of a Kleenex;student:Half,4,"[-2.058690656000679, -2.489345429396681, -1.0747635413977308, -2.9556616780537697, 9.052239691110922, -2.6814710722047934]"
teacher:Right down the middle;student:Down in the middle,4,"[-1.4322301250763196, -2.987516804508161, -1.877693552414286, -2.9483016224023806, 8.472555105203373, -1.847140782423952]"
teacher:Rip it in half;student:Ripping like half,4,"[-1.539392847352523, -2.625803261782442, -2.2716357625828203, -2.6106891934856833, 9.041378828831652, -1.8888832391683161]"
teacher:In the woods;student:The woods,4,"[-2.978925693942176, -2.5885591525212615, -1.807494547380877, -2.378151233258016, 9.053366938969665, -2.042624737655928]"
teacher:They dont necessarily decompose the dirt they add the nutrients to the dirt;student:Dirt,4,"[-1.7944194109235359, -2.2426348431433314, -1.5573718510796615, -1.3796937295139782, 9.235059063992546, -2.641047302582443]"
teacher:It would be 20010x10 10x10100 so that would be 300;student:300,4,"[-2.5100484272488623, -1.527998140673342, -2.615841775009547, -1.4780183674444656, 8.059605964708076, -1.9745814425333812]"
teacher:Not soil;student:Soil,4,"[-2.7700550637846812, -1.3828055327711346, -2.597920808951219, -1.660751970471518, 8.531741537338014, -2.91553675857621]"
teacher:Good breaks apart;student:Decomposing mean when something breaks apart,4,"[-1.2990045407021782, -1.713345416817883, -2.9614469121233182, -1.2097223571969622, 8.536500428739753, -1.381791343500914]"
teacher:A group;student:Group,4,"[-2.57250764864317, -1.3477773538416287, -1.9640603582594447, -1.7490980460834078, 9.118188354613379, -2.5610076484920388]"
teacher:I have 14 and I have 12;student:I think it is 14,4,"[-1.1359967570569158, -2.2164104265865094, -1.4567375610627211, -2.005714027257454, 8.131498961678428, -1.732266050179887]"
teacher:We can take this denominator multiply it by two,4,"[-1.1172230710601856, -1.165475522892063, -1.0031211331233663, -2.7279100506707508, 8.915305625391557, -1.3967646222843564]"
teacher:They are exactly the same thing right they are equivalent;student:This becomes six  so its equivalent,4,"[-1.762154882679, -1.9630844642622718, -1.4910143229158437, -2.1481157605301284, 8.950444709327185, -2.2272980323454634]"
teacher:We have three in this numerator;student:Three twelfths,4,"[-1.3784541255145644, -1.6955794371989013, -2.0694281196201256, -2.481813141662153, 8.158399190147234, -1.5540567518604336]"
teacher:Theyre not the same;student:You can t add them together because theyre not,4,"[-1.0048396530196688, -2.7041864122240105, -2.129412045393653, -1.397715308840735, 8.809021372068894, -1.0267533506653506]"
teacher:I hear half and three sixth;student:Three,4,"[-1.9762291993723413, -1.8239808520627778, -2.023490821242878, -1.2440400637641205, 8.145449285986327, -2.905165901553204]"
teacher:Miss Isla picked four triangles;student:Four,4,"[-1.8540658348320567, -1.6267469215030819, -2.7355704121356474, -1.7632739686033991, 9.10813478469072, -1.3795822918846379]"
teacher:Yes you want to reduce your denominator but thats not why her methods better than mine;student:Because we always have to try to find a less denominator,4,"[-1.0031085441929126, -2.4420692085017333, -1.5084072878409063, -1.3569481602401012, 8.260683769617817, -1.2739208960309822]"
teacher:Me;student:You,4,"[-2.620036692335085, -2.090248688079436, -1.0881453244009125, -2.5454970132894132, 8.545478999816334, -1.9476216357822238]"
teacher:Its gonna be reduced already;student:Shes reducing the fraction,4,"[-2.762004025050743, -2.020017736766249, -2.185507495957519, -2.3269317628070834, 9.338311247785622, -2.198424130190037]"
teacher:It doesnt matter;student:No,4,"[-1.0203396863402678, -2.07993537181237, -2.6376171502983534, -1.9676911175786558, 9.577354769880225, -1.0611613850341821]"
teacher:So write the 12 over there to the side;student:So I figured out that three times four equals twelve,4,"[-2.9884416252416477, -2.4385536173054287, -1.9751521866460553, -2.485825692296868, 8.969609043053012, -2.3067871180633066]"
teacher:A cut;student:Cut,4,"[-2.5319330298830884, -2.4683746113966567, -2.4577737129728154, -2.834211050275124, 9.649758324764443, -1.2134761613002099]"
teacher:Youre going to have to figure it out;student:Were going to figure it out,4,"[-1.2578489191662892, -2.9312054181972895, -2.417543104488406, -2.1290466724176285, 9.632237601998073, -2.875933834001552]"
teacher:How many cuts Ive done beautiful;student:How many cuts youve done,4,"[-1.7805046883081408, -2.9461722650953996, -2.1439653838507757, -2.053590939616887, 8.206237080348005, -2.736339285581816]"
teacher:Id have to cut them both in half;student:Cut them both in half,4,"[-2.785457919796932, -1.8387022366092114, -1.088659537729561, -2.0564155661552515, 9.259411433867067, -1.2173389442883242]"
teacher:Divisible;student:Dividable,4,"[-2.445047527736736, -2.9512977172907138, -2.68098704182757, -2.0394152846933666, 9.707788636759709, -2.9116242643665577]"
teacher:She said that this was our one half,4,"[-1.5048355556143709, -1.5029337658015842, -2.0203189497689067, -2.740727640685579, 9.782741620603893, -1.3412955998300045]"
teacher:It was one half,4,"[-1.753849210442749, -1.9049301441349524, -1.291102664568119, -2.0121263939690026, 8.579360689111216, -1.2612376844243172]"
teacher:So now youre supposed to break it into a common denominator,4,"[-2.3751121531486326, -2.8025676866585743, -2.781318294300262, -1.9130403196548222, 8.740700032709325, -1.4408810083723382]"
teacher:One whole because two out of two pieces equals one whole;student:One whole,4,"[-2.331361206892381, -1.9869893763546158, -1.2010869403851263, -1.9127311578826778, 8.744979987898216, -1.4633914206168483]"
teacher:I need two trapezoids,4,"[-2.45798383855496, -2.747952294062736, -2.7213500375988326, -2.228062448697931, 8.650845119154702, -2.069513270183468]"
teacher:How many pieces you need to make a whole,4,"[-2.8946701432932804, -1.8775538192584043, -2.7549027921040286, -2.340272642595867, 8.526665060290691, -1.7010044069447035]"
teacher:Denominator and numerator and thats what Im looking for,4,"[-1.265019715637308, -2.1012787557446817, -1.0915872186666802, -1.282184403703642, 8.378953352106274, -2.6119347427381614]"
teacher:Ill have to put one more red trapezoid;student:Another trapezoid,4,"[-2.625740115310593, -1.603202273677754, -2.3545846476755727, -1.3215169828587727, 8.098526672283372, -1.5435885704287435]"
teacher:Onehalf of a hexagon;student:Hexagon,4,"[-1.3075721341534676, -1.0640029091976688, -1.2927832220305642, -1.4601518011194392, 8.189329230003246, -2.068657647912254]"
teacher:No but I have a capital and a period;student:No,4,"[-2.7425206942740736, -1.9019589420068068, -1.654967518573804, -1.326060898541462, 9.308731361343886, -2.1082682234419097]"
teacher:I missing a capital letter at the beginning,4,"[-1.408297701843934, -1.9524174188985641, -2.0564597226835986, -1.1920170774016543, 8.62833057370141, -2.162436337606985]"
teacher:Im a dog;student:Dog,4,"[-1.3697182283125822, -2.8647503936268275, -2.632135445408795, -1.289841021375995, 8.999807818146966, -1.3695301896454666]"
teacher:I I is my subject;student:You,4,"[-1.9798538705240063, -2.7719143416465952, -2.0489057571955045, -2.5278907684737586, 9.81049951596287, -2.488321479309027]"
teacher:The answer is yes it is a sentence,4,"[-2.096024820167581, -1.2692308011380462, -2.907167081515671, -1.3581729716198203, 9.074955066852105, -1.716371340533376]"
teacher:Walker says when you add more than two numbers;student:A number sentence is when you add more than two numbers,4,"[-2.1597992195991145, -2.4586029682023547, -1.8525049651141472, -1.0223895319405092, 9.56677887374591, -1.482847593228438]"
teacher:If you didnt hear Lucy she said that we could take the number 60 we can add 2 and show that that can happen,4,"[-1.765437479349374, -2.913129132437585, -2.4228119065647906, -2.2491671755350913, 9.530702568845905, -1.2993717181472952]"
teacher:If you look at what Ishmael is holding up he has one of those blue pieces which is equal to one out of six;student:16,4,"[-2.5910416326277526, -2.3430568238705995, -1.9495476526047446, -1.3784962440493704, 8.432403476759246, -2.833112458151283]"
teacher:Theres no not really the answer is no they are not;student:Not really,4,"[-1.6704017975593952, -1.9861951404770342, -1.1318447443137114, -2.2074910842468416, 8.211741396490599, -1.601318961694559]"
teacher:Ah so you see twofourths;student:Twofourths,4,"[-1.2685673039089225, -1.497897402495359, -1.705912058007235, -1.0596895031926352, 9.799552017174827, -1.6775456311514592]"
teacher:Youre starting with the denominator;student:Denominator,4,"[-1.2026832194337185, -1.8294017446009745, -2.1411507186728223, -1.840478515206696, 8.862043796154774, -1.4082923111335603]"
teacher:Thats not onehalf thats more than onehalf;student:Because this is onehalf,4,"[-2.12474057218619, -1.620210669646321, -2.140433851067738, -2.3508443293825008, 8.654000738619525, -2.2608660362354724]"
teacher:I had four pieces;student:Four,4,"[-2.6436966974425484, -1.3846229365936762, -1.9930941500620363, -2.437197416159026, 9.810042343579159, -1.9809198372339176]"
teacher:By 12;student:12,4,"[-2.2131773889869875, -2.4937321862335007, -2.266836466434723, -2.8385666279257338, 9.04353089622653, -2.83846564846682]"
teacher:We get 36,4,"[-1.2116190638431588, -2.665894447111566, -2.5518191283550173, -2.1476246602024935, 8.738860172436544, -2.0267119297053657]"
teacher:Multiply by eight;student:Times eight,4,"[-1.2851217237369723, -2.5138052634652563, -2.0244550649861783, -1.394898601269338, 8.631931799275035, -2.6138929029119273]"
