text,label,logits
I think this class is best for academic people. I did not find what i was looking for.,2,"[-1.0271514048354073, -2.8635850104068394, 9.004792553807684, -1.2713135610123394, -1.0424362596826269]"
Good foundation for the following classes.,2,"[-2.6065009061708215, -2.6658943296021476, 9.679970479893056, -2.5834972268344054, -1.337409885760461]"
"As a standard overview, the course is fine. However, the lecturer skirts around or hand waves away controversial or difficult subjects, and he's apparently afraid of offending anyone by getting too close to saying ""fuck"" or ""sex"" even in an academic setting. Additionally, this course won't introduce anyone to forgotten and erased artists of the past - women are largely absent from his history of rock, even though Janis Joplin and The Supremes didn't come out of nowhere. The quizzes are also too heavy on the trivia - ""who published what when"" questions rather than critical thinking questions about why or how.",2,"[-2.583770303927159, -1.7031428144565233, 8.810699028002512, -2.9726573123055218, -1.7519176674118393]"
"Very basic, the quizzes aren't clear enough",2,"[-2.616938761513626, -2.903659801911692, 8.640358618446445, -2.120005445462673, -2.4294538838062953]"
"The information is useful, but I think the five courses in the specialization could be merged into a single one.",2,"[-2.926511939531464, -2.2355317639473684, 8.659906024180858, -1.0625394069374616, -1.5852575620909233]"
"Very simple course instruction and materials with difficult programming assignments. I understand having a student stretch for an assignment, but this seems more like incomplete instruction. Definitely a lot of work if you only have a statistical programming background.",2,"[-2.311460755037455, -2.360305168446698, 9.88370731493724, -1.9983775981683436, -1.5141958318574418]"
"It is a good course, but if you want to hand on the assignments, you have to pay. So I am a little disappointed.",2,"[-2.8447956344593237, -2.839785842073142, 8.619457714560554, -2.865892279927043, -1.3639802113244102]"
"It was very dificul, i think yoou need to improve the example you give the the students and be more interactive",2,"[-1.744934684467622, -1.2420181907153547, 9.695297767412772, -2.7024542594610645, -1.595368292359804]"
Very easy to understand!,2,"[-1.6428518219603963, -1.8083755694563028, 8.447705170033835, -1.4468219352414882, -2.8233565342888287]"
"This course is more like a brief to ""how to design and launch a product into the market"" with a case study of an app targeting to aged population. I even felt like I was watching its commercial sometimes.",2,"[-1.7302410659877814, -1.6119931813092774, 9.983229498507704, -2.44118212454074, -2.7433331018402756]"
"Interesting subject & Basic idea to have a dog defined for the exercises is nice but w/o dog hard to benefit. A bit too much talking in front of a wall ;-) Could benefit from more illustrative material. Graphs / Videos / Pictures. Why not show examples of Dogs doing the games, that would be great for people who do not (yet) own a dog. I was hoping to get some insight into problematic dog behaviour but maybe that was wrong expectation.",2,"[-2.5283196704572397, -1.582949924016555, 9.82418447829208, -1.0346326323974404, -1.7611033268715333]"
"Very basic material, but a good introduction and a necessary step to ensure a baseline of knowledge for future courses in the data science specialization. I would only take this course if you are interested in the specialization otherwise save your money and google the info you need.",2,"[-2.1397120293233804, -1.3759557748530764, 8.680077669034779, -1.9055457403378777, -2.5118185999498714]"
"A solid course, let down by quality issues in the last two modules. I hope these are fixed soon because it would make this a top notch course...",2,"[-1.8594415495388632, -2.9720223548009246, 9.870943528451033, -2.572664388412464, -1.5370405262196365]"
"Most interesting topic, previously unknown. excellent illustrations, although flashed up too fast. Poor, sometimes erratic and tiring verbal presentation, which sapped energy for peer reviews.Can be greatly improved.",2,"[-2.9988796946937244, -2.564615251501312, 8.750922563220719, -1.2626005199146146, -1.822621839318982]"
"Fairly in-depth, but the lecture slides and examples have an antiquated feel and the testing involves very little other than simple recall (typically with examples already shown in the lecture slides). Evaluations should require more problem-solving and applying learned materials to new examples.",2,"[-2.0350114964711388, -2.777142729590669, 8.958610855955177, -2.506386285557599, -2.5683674170422237]"
"Reading and only reading! Could have at least a voice, some interaction!And is too expensive.",2,"[-2.5903136956110644, -2.4912677022331184, 9.01539475769573, -2.6946802275990023, -1.6277667509812754]"
